CHA,CHB
3.40,-0.00
3.40,-0.04
3.44,1.59
3.48,2.50
3.44,2.90
3.44,3.14
3.36,3.18
3.40,3.26
3.44,3.30
3.36,3.26
3.36,3.30
3.36,3.26
3.44,3.34
3.36,3.30
3.40,3.34
3.40,3.30
3.36,3.26
3.40,3.30
3.40,3.30
3.36,3.26
3.40,3.30
3.40,3.30
3.36,3.30
3.36,3.30
3.40,3.34
3.40,3.30
3.36,3.30
3.36,0.08
3.32,0.04
0.12,0.08
0.12,0.04
0.12,0.04
0.12,0.04
0.12,0.04
0.12,-0.00
0.12,-0.00
0.12,0.04
0.12,-0.00
0.08,0.04
0.12,0.04
0.12,-0.00
0.08,-0.00
0.12,-0.08
0.04,-0.04
0.08,-0.00
0.08,-0.00
0.08,-0.00
0.08,-0.00
0.08,-0.00
0.08,-0.00
0.08,-0.00
0.08,-0.00
0.08,1.63
0.08,2.46
0.04,2.90
0.04,3.14
0.08,3.22
0.08,3.26
0.08,3.30
0.08,3.30
0.08,3.30
0.04,3.30
0.08,3.30
0.08,3.34
0.04,3.30
0.08,3.30
0.08,3.34
0.08,3.34
0.04,3.30
0.08,3.30
0.04,3.34
0.08,3.30
0.04,3.30
0.04,3.34
0.04,3.30
0.08,3.30
0.04,3.34
0.08,0.04
0.08,0.04
1.64,0.04
2.56,-0.00
2.96,-0.00
3.20,-0.00
3.28,-0.04
3.32,-0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.44,-0.00
3.36,-0.00
3.40,-0.00
3.44,-0.00
3.40,-0.00
3.40,-0.00
3.44,-0.00
3.36,-0.00
3.40,-0.04
3.40,-0.00
3.40,-0.00
3.36,-0.04
3.40,-0.04
3.40,-0.04
3.40,-0.04
3.40,-0.00
3.40,-0.04
3.40,-0.04
3.40,-0.00
3.36,-0.00
3.40,-0.04
3.40,-0.04
3.40,-0.08
3.40,-0.04
3.40,-0.00
3.40,-0.00
3.40,-0.00
0.12,-0.00
0.12,-0.00
0.12,-0.04
0.12,-0.00
0.04,-0.04
0.04,-0.04
0.08,-0.04
1.08,-0.00
2.24,-0.00
2.80,-0.04
3.16,-0.00
3.24,-0.04
3.36,-0.04
3.36,-0.00
3.36,-0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.04
3.40,-0.00
3.36,-0.00
3.36,-0.04
3.36,-0.04
3.36,-0.00
3.40,-0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.44,0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,0.04
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.44,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.08
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.04
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.36,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,0.04
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.44,-0.00
3.36,0.04
3.44,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.36,-0.00
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,0.04
3.36,0.04
3.36,0.04
3.36,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,0.04
3.40,0.04
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,0.04
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,0.04
3.40,-0.00
3.36,-0.00
3.36,0.04
3.36,-0.00
3.36,0.04
3.36,-0.00
3.36,0.04
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.32,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.36,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,0.04
3.36,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.36,0.04
3.36,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,0.04
3.44,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,0.04
3.36,0.04
3.36,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,0.04
3.36,-0.00
3.44,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.36,-0.00
3.36,0.04
3.40,0.04
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.36,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.36,0.04
3.40,-0.00
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,0.04
3.40,0.04
3.36,-0.00
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.36,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.36,-0.00
3.44,0.04
3.44,0.04
3.36,0.04
3.40,-0.00
3.44,-0.00
3.36,0.04
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,-0.00
3.40,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,0.04
3.36,-0.00
3.36,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.36,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.36,0.04
3.36,-0.00
3.36,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.44,-0.00
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.32,-0.00
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.36,0.04
3.40,0.04
3.36,-0.00
3.40,-0.00
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,-0.00
3.36,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.36,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.36,-0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.36,-0.00
3.40,-0.00
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.44,0.04
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,0.04
3.36,0.04
3.40,-0.00
3.36,-0.00
3.40,0.04
3.36,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,0.04
3.40,-0.00
3.32,-0.04
3.36,0.04
3.44,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.36,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.36,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.44,-0.00
3.44,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.44,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.44,0.04
3.44,0.11
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,0.04
3.40,-0.00
3.44,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.36,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.36,-0.00
3.40,0.04
3.44,0.04
3.40,-0.00
3.40,0.04
3.40,-0.00
3.44,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.44,0.04
3.40,0.04
3.44,-0.00
3.40,0.04
3.40,0.04
3.44,-0.00
3.44,-0.00
3.36,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.44,-0.00
3.40,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.44,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.40,-0.00
3.36,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,-0.00
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.44,0.04
3.40,-0.00
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.36,0.04
3.40,0.04
3.44,-0.00
3.40,0.04
3.36,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.36,-0.00
3.40,-0.00
3.44,-0.00
3.36,-0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,0.04
3.44,-0.00
3.40,0.04
3.36,0.04
3.44,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.36,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,-0.00
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,-0.00
3.36,-0.00
3.40,-0.00
3.40,0.04
3.44,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,-0.00
3.48,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.40,-0.00
3.44,0.04
3.40,0.04
3.44,-0.00
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.44,-0.00
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,-0.00
3.40,0.04
3.40,-0.00
3.44,0.04
3.40,0.04
3.36,-0.00
3.44,0.04
3.44,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.44,0.04
3.36,-0.00
3.40,-0.00
3.44,0.04
3.44,-0.00
3.40,0.04
3.40,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.40,0.04
3.36,-0.00
3.40,0.04
3.44,0.04
3.40,0.04
3.40,-0.00
3.44,0.04
3.40,0.04
3.36,0.04
3.44,0.04
3.44,0.04
3.40,-0.00
3.40,0.04
3.44,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.44,-0.00
3.44,-0.00
3.36,0.04
3.40,-0.00
3.40,-0.00
3.36,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.48,0.04
3.40,-0.00
3.40,-0.00
3.44,0.04
3.44,-0.00
3.44,0.04
3.40,0.04
3.44,-0.00
3.44,0.04
3.40,0.04
3.44,0.04
3.44,-0.00
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.44,-0.00
3.36,-0.04
3.40,-0.00
3.44,0.04
3.44,0.04
3.40,-0.00
3.44,0.04
3.48,0.04
3.44,0.04
3.44,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.36,0.04
3.40,0.04
3.44,0.04
3.40,-0.00
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,-0.00
3.40,0.04
3.40,0.04
3.44,0.04
3.36,-0.00
3.40,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.44,-0.00
3.44,0.04
3.40,-0.00
3.40,-0.00
3.44,0.04
3.40,0.04
3.40,-0.00
3.40,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.44,-0.00
3.44,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.36,-0.00
3.44,0.04
3.44,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.36,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.40,-0.00
3.44,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.48,-0.00
3.44,0.04
3.44,0.04
3.40,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.40,-0.00
3.44,0.04
3.44,-0.00
3.40,0.04
3.44,0.04
3.44,0.04
3.40,0.04
3.36,0.04
3.44,-0.00
3.40,-0.00
3.40,0.04
3.40,-0.00
3.36,-0.00
3.40,0.04
3.44,0.04
3.40,0.04
3.40,0.04
3.40,0.04
3.44,-0.00
